,Country,Year,Elec/Heat,Manu/Cons,Trans,Fuel,Fugitive,Total
325,Azerbaijan,2002.0,13.92,4.0,2.95,5.56,12.1665,38.5965
326,Azerbaijan,2003.0,16.21,2.98,3.17,5.98,5.9388,34.2788
327,Azerbaijan,2004.0,15.63,3.85,3.82,6.0,5.9675,35.2675
328,Azerbaijan,2005.0,16.44,3.54,4.24,6.6,6.8716,37.6916
329,Azerbaijan,2006.0,16.91,2.58,4.85,5.94,4.0013,34.2813
330,Azerbaijan,2007.0,14.51,2.49,3.77,6.07,4.5469,31.3869
331,Azerbaijan,2008.0,13.97,3.05,4.79,7.39,4.5469,33.7469
332,Azerbaijan,2009.0,11.6,1.99,4.26,6.93,2.7281,27.508100000000002
333,Azerbaijan,2010.0,10.05,1.72,4.95,7.11,2.3644,26.1944
334,Azerbaijan,2011.0,11.7,2.07,5.8,7.23,1.6369,28.4369
335,Azerbaijan,2012.0,14.03,2.56,6.4,6.3,2.0916,31.381600000000002
336,Bahrain,1971.0,2.36,0.42,0.18,0.05,0.01963809523809524,3.029638095238095
337,Bahrain,1972.0,2.61,0.54,0.22,0.04,0.01963809523809524,3.4296380952380954
338,Bahrain,1973.0,2.73,1.37,0.23,0.04,0.01963809523809524,4.389638095238095
339,Bahrain,1974.0,2.78,2.06,0.27,0.04,0.01963809523809524,5.169638095238095
340,Bahrain,1975.0,2.78,2.13,0.36,0.05,0.01963809523809524,5.3396380952380955
341,Bahrain,1976.0,3.08,2.17,0.47,0.05,0.01963809523809524,5.789638095238095
342,Bahrain,1977.0,3.6,2.17,0.58,0.05,0.01963809523809524,6.419638095238095
343,Bahrain,1978.0,3.87,2.18,0.66,0.05,0.01963809523809524,6.779638095238096
344,Bahrain,1979.0,4.31,2.24,0.61,0.06,0.01963809523809524,7.239638095238095
345,Bahrain,1980.0,4.6,2.11,0.62,0.07,0.01963809523809524,7.419638095238095
346,Bahrain,1981.0,4.77,2.38,0.7,0.07,0.01963809523809524,7.939638095238095
347,Bahrain,1982.0,4.73,2.71,0.76,0.07,0.01963809523809524,8.289638095238097
348,Bahrain,1983.0,5.03,2.67,0.85,0.07,0.8248,9.4448
349,Bahrain,1984.0,7.79,0.1,0.84,0.08,0.01963809523809524,8.829638095238096
350,Bahrain,1985.0,8.19,0.94,0.87,0.08,0.01963809523809524,10.099638095238094
351,Bahrain,1986.0,8.9,1.45,0.83,0.09,0.01963809523809524,11.289638095238095
352,Bahrain,1987.0,8.74,1.33,0.83,0.1,0.01963809523809524,11.019638095238095
353,Bahrain,1988.0,9.18,1.34,0.88,0.11,0.01963809523809524,11.529638095238095
354,Bahrain,1989.0,9.26,1.61,0.92,0.11,0.01963809523809524,11.919638095238094
355,Bahrain,1990.0,9.6,1.73,0.99,0.12,0.01963809523809524,12.459638095238095
356,Bahrain,1991.0,9.18,1.65,1.0,0.14,0.01963809523809524,11.989638095238096
357,Bahrain,1992.0,10.96,1.7,1.11,0.15,0.01963809523809524,13.939638095238095
358,Bahrain,1993.0,11.71,1.82,1.15,0.15,0.01963809523809524,14.849638095238097
359,Bahrain,1994.0,11.97,1.84,1.18,0.16,0.01963809523809524,15.169638095238096
360,Bahrain,1995.0,12.08,1.93,1.23,0.15,0.01963809523809524,15.409638095238096
361,Bahrain,1996.0,12.66,1.84,1.25,0.17,0.01963809523809524,15.939638095238095
362,Bahrain,1997.0,12.77,2.04,1.31,0.25,0.01963809523809524,16.389638095238094
363,Bahrain,1998.0,13.68,1.87,1.38,0.31,0.01963809523809524,17.259638095238095
364,Bahrain,1999.0,13.73,2.09,1.44,0.17,0.01963809523809524,17.4496380952381
365,Bahrain,2000.0,14.07,2.04,1.52,0.18,0.01963809523809524,17.829638095238096
366,Bahrain,2001.0,14.46,2.14,1.58,0.19,0.01963809523809524,18.389638095238098
367,Bahrain,2002.0,15.1,2.12,1.77,0.19,0.01963809523809524,19.199638095238097
368,Bahrain,2003.0,15.65,2.04,1.93,0.21,0.01963809523809524,19.8496380952381
369,Bahrain,2004.0,15.32,2.07,2.11,0.22,0.01963809523809524,19.739638095238096
370,Bahrain,2005.0,17.66,2.11,2.48,0.23,0.01963809523809524,22.499638095238097
371,Bahrain,2006.0,19.35,2.27,2.59,0.19,0.01963809523809524,24.4196380952381
372,Bahrain,2007.0,19.61,2.12,2.82,0.19,0.01963809523809524,24.7596380952381
373,Bahrain,2008.0,21.04,2.42,3.08,0.22,0.01963809523809524,26.779638095238095
374,Bahrain,2009.0,21.27,2.44,3.03,0.22,0.01963809523809524,26.979638095238098
375,Bahrain,2010.0,21.72,3.02,3.11,0.22,0.01963809523809524,28.089638095238094
376,Bahrain,2011.0,21.87,3.05,2.93,0.22,0.01963809523809524,28.089638095238097
377,Bahrain,2012.0,22.52,2.91,3.15,0.23,0.01963809523809524,28.829638095238096
378,Bangladesh,1971.0,0.8,1.27,0.25,0.87,0.0,3.1900000000000004
379,Bangladesh,1972.0,0.8,1.25,0.25,0.87,0.0,3.17
380,Bangladesh,1973.0,1.16,1.8,0.23,0.73,0.0,3.92
381,Bangladesh,1974.0,1.08,1.9,0.49,0.96,0.0,4.43
382,Bangladesh,1975.0,1.02,1.81,0.62,1.21,0.0,4.66
383,Bangladesh,1976.0,1.08,2.11,0.65,1.38,0.0,5.22
384,Bangladesh,1977.0,1.21,2.09,0.63,1.39,0.0,5.319999999999999
385,Bangladesh,1978.0,1.42,2.13,0.66,1.46,0.0,5.67
386,Bangladesh,1979.0,1.56,2.16,0.85,1.63,0.0,6.2
387,Bangladesh,1980.0,1.75,2.74,0.98,1.73,0.0,7.200000000000001
388,Bangladesh,1981.0,1.67,2.59,0.82,1.92,0.0,7.0
389,Bangladesh,1982.0,1.98,2.93,0.97,1.92,0.0,7.8
390,Bangladesh,1983.0,1.96,2.5,1.09,1.78,0.0,7.33
391,Bangladesh,1984.0,2.12,2.6,1.06,1.76,0.0,7.540000000000001
392,Bangladesh,1985.0,2.99,2.46,1.33,2.03,0.0,8.81
393,Bangladesh,1986.0,3.44,2.76,1.31,2.28,0.0,9.79
394,Bangladesh,1987.0,3.69,3.25,1.4,2.48,0.0,10.82
395,Bangladesh,1988.0,4.2,3.7,1.49,2.45,0.0,11.84
396,Bangladesh,1989.0,4.18,3.82,1.63,3.02,0.0,12.649999999999999
397,Bangladesh,1990.0,4.44,4.51,1.65,2.97,0.0,13.57
398,Bangladesh,1991.0,4.58,3.56,1.81,2.78,0.0,12.73
399,Bangladesh,1992.0,5.18,3.76,2.09,2.92,0.0,13.95
400,Bangladesh,1993.0,5.77,4.24,2.15,3.05,0.0,15.21
401,Bangladesh,1994.0,6.07,4.85,2.19,3.24,0.0,16.35
402,Bangladesh,1995.0,6.7,7.18,2.64,3.74,0.0,20.259999999999998
403,Bangladesh,1996.0,6.7,6.95,2.91,4.02,0.0,20.580000000000002
404,Bangladesh,1997.0,7.14,7.34,3.29,4.58,0.0,22.35
405,Bangladesh,1998.0,7.77,7.54,3.36,4.87,0.0,23.54
406,Bangladesh,1999.0,8.76,6.75,3.07,4.88,0.0,23.459999999999997
407,Bangladesh,2000.0,8.96,8.24,3.0,4.86,0.0,25.060000000000002
408,Bangladesh,2001.0,10.68,8.93,3.75,5.7,0.0,29.06
409,Bangladesh,2002.0,11.45,8.7,3.82,6.18,0.0,30.15
410,Bangladesh,2003.0,11.53,9.97,3.89,6.72,0.0,32.11
411,Bangladesh,2004.0,13.58,7.38,4.46,7.37,0.0,32.79
412,Bangladesh,2005.0,14.75,7.99,4.99,7.37,0.0,35.1
413,Bangladesh,2006.0,16.98,8.59,5.05,7.55,0.0,38.17
414,Bangladesh,2007.0,18.05,9.45,5.31,7.78,0.0,40.59
415,Bangladesh,2008.0,19.71,9.93,5.9,8.01,0.0,43.55
416,Bangladesh,2009.0,21.33,10.91,6.35,8.07,0.0,46.66
417,Bangladesh,2010.0,24.54,11.57,7.37,9.02,0.0,52.5
418,Bangladesh,2011.0,25.24,11.61,8.58,10.1,0.0,55.529999999999994
419,Bangladesh,2012.0,28.42,12.43,8.63,10.08,0.0,59.56
420,Belarus,1971.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
421,Belarus,1972.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
422,Belarus,1973.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
423,Belarus,1974.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
424,Belarus,1975.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
425,Belarus,1976.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
426,Belarus,1977.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
427,Belarus,1978.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
428,Belarus,1979.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
429,Belarus,1980.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
430,Belarus,1981.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
431,Belarus,1982.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
432,Belarus,1983.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
433,Belarus,1984.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
434,Belarus,1985.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
435,Belarus,1986.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
436,Belarus,1987.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
437,Belarus,1988.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
438,Belarus,1989.0,21.421666666666667,7.258571428571429,4.765238095238095,5.0721428571428575,0.0,38.51761904761905
439,Belarus,1990.0,62.04,33.82,11.37,17.56,0.0,124.79
440,Belarus,1991.0,58.55,32.24,12.14,16.89,0.0,119.82
441,Belarus,1992.0,54.52,18.28,11.21,15.21,0.0,99.22000000000003
442,Belarus,1993.0,46.08,13.8,9.38,13.96,0.0,83.22
443,Belarus,1994.0,42.14,11.03,6.67,10.71,0.0,70.55000000000001
444,Belarus,1995.0,36.59,8.44,6.62,10.05,0.0,61.7
445,Belarus,1996.0,36.28,9.31,7.18,10.24,0.0,63.010000000000005
446,Belarus,1997.0,37.86,8.0,7.54,8.69,0.0,62.089999999999996
447,Belarus,1998.0,35.9,7.94,7.97,7.75,0.0,59.559999999999995
448,Belarus,1999.0,35.01,8.32,7.03,7.56,0.0,57.92
449,Belarus,2000.0,34.25,9.76,6.4,8.06,0.0,58.47
450,Belarus,2001.0,34.26,10.22,6.07,7.12,0.0,57.669999999999995
451,Belarus,2002.0,33.9,11.62,6.56,6.93,0.0,59.01
452,Belarus,2003.0,33.97,12.91,6.77,6.86,0.0,60.50999999999999
453,Belarus,2004.0,36.69,12.38,6.93,6.79,0.0,62.79
454,Belarus,2005.0,36.04,10.94,7.71,7.08,0.0,61.769999999999996
455,Belarus,2006.0,36.76,12.62,9.06,7.29,0.0,65.73
456,Belarus,2007.0,34.86,12.15,9.22,7.26,0.0,63.489999999999995
457,Belarus,2008.0,35.82,10.01,10.47,7.47,0.0,63.769999999999996
458,Belarus,2009.0,34.44,9.69,10.22,7.11,0.0,61.459999999999994
459,Belarus,2010.0,37.14,9.23,10.84,7.27,0.0,64.48
460,Belarus,2011.0,33.42,13.58,11.21,7.38,0.0,65.59
461,Belarus,2012.0,33.19,18.57,11.57,7.79,0.0,71.12
462,Belgium,1971.0,31.45,41.07,11.71,32.61,0.0,116.83999999999999
463,Belgium,1972.0,35.06,43.28,12.52,35.81,0.0,126.67
464,Belgium,1973.0,37.8,45.77,12.82,36.34,0.0,132.73
465,Belgium,1974.0,41.28,44.17,12.43,32.69,0.0,130.57
466,Belgium,1975.0,32.45,35.73,13.29,34.12,0.0,115.59
467,Belgium,1976.0,37.88,40.37,14.13,32.08,0.0,124.46
468,Belgium,1977.0,37.87,38.35,14.82,32.44,0.0,123.47999999999999
469,Belgium,1978.0,39.05,39.13,15.22,35.63,0.0,129.03
470,Belgium,1979.0,41.31,37.08,16.11,37.8,0.0,132.3
471,Belgium,1980.0,41.82,34.7,15.85,33.33,0.0,125.7
472,Belgium,1981.0,39.22,30.86,15.43,29.99,0.0,115.49999999999999
473,Belgium,1982.0,35.79,30.38,15.61,27.49,0.0,109.27
474,Belgium,1983.0,31.56,27.39,15.95,25.69,0.0,100.59
475,Belgium,1984.0,30.58,30.18,15.98,25.89,0.0,102.63
476,Belgium,1985.0,26.39,30.01,16.37,29.15,0.0,101.92000000000002
477,Belgium,1986.0,24.91,29.22,17.85,30.58,0.0,102.55999999999999
478,Belgium,1987.0,26.15,28.27,18.39,30.01,0.0,102.82000000000001
479,Belgium,1988.0,27.86,29.28,19.88,27.59,0.0,104.61
480,Belgium,1989.0,29.13,30.64,20.3,25.85,0.0,105.91999999999999
481,Belgium,1990.0,31.22,30.67,20.0,26.05,0.0,107.94
482,Belgium,1991.0,31.74,32.05,20.5,29.02,0.0,113.30999999999999
483,Belgium,1992.0,30.75,30.17,21.89,29.44,0.0,112.25
484,Belgium,1993.0,30.6,27.91,22.36,28.9,0.0,109.77000000000001
485,Belgium,1994.0,32.81,31.0,22.74,28.93,0.0,115.47999999999999
486,Belgium,1995.0,32.69,29.35,22.6,30.56,0.0,115.2
487,Belgium,1996.0,32.65,29.42,23.61,35.57,0.0,121.25
488,Belgium,1997.0,31.19,30.99,23.68,32.63,0.0,118.49000000000001
489,Belgium,1998.0,32.93,31.86,24.08,32.07,0.0,120.94
490,Belgium,1999.0,29.88,32.93,24.26,30.32,0.0,117.39000000000001
491,Belgium,2000.0,30.76,35.56,24.31,28.21,0.0,118.84
492,Belgium,2001.0,28.64,36.75,25.09,29.44,0.0,119.92
493,Belgium,2002.0,28.82,30.72,25.0,28.0,0.0,112.53999999999999
494,Belgium,2003.0,30.4,31.81,25.94,32.06,0.0,120.21
495,Belgium,2004.0,29.32,29.83,26.52,30.43,0.0,116.1
496,Belgium,2005.0,29.22,27.4,25.77,30.83,0.0,113.22
497,Belgium,2006.0,28.93,28.37,25.22,27.84,0.0,110.36
498,Belgium,2007.0,28.35,28.03,25.02,24.55,0.0,105.95
499,Belgium,2008.0,27.87,28.34,27.09,28.23,0.0,111.53
500,Belgium,2009.0,25.88,22.37,26.37,26.14,0.0,100.76
501,Belgium,2010.0,29.4,25.12,26.36,28.75,0.0,109.63
502,Belgium,2011.0,26.07,33.45,26.3,24.65,0.0,110.47
503,Belgium,2012.0,25.27,29.69,24.36,25.24,0.0,104.55999999999999
504,Benin,1971.0,0.04642857142857145,0.01,0.25,0.04,0.0,0.3464285714285714
505,Benin,1972.0,0.04642857142857145,0.02,0.32,0.06,0.0,0.44642857142857145
506,Benin,1973.0,0.02,0.01,0.31,0.06,0.0,0.39999999999999997
507,Benin,1974.0,0.01,0.01,0.32,0.08,0.0,0.42000000000000004
508,Benin,1975.0,0.01,0.02,0.35,0.08,0.0,0.46
509,Benin,1976.0,0.01,0.02,0.18,0.07,0.0,0.28
510,Benin,1977.0,0.01,0.02,0.23,0.07,0.0,0.33
511,Benin,1978.0,0.01,0.02,0.27,0.08,0.0,0.38000000000000006
512,Benin,1979.0,0.01,0.02,0.26,0.08,0.0,0.37000000000000005
513,Benin,1980.0,0.02,0.03,0.26,0.09,0.0,0.4
514,Benin,1981.0,0.01,0.03,0.18,0.07,0.0,0.29000000000000004
515,Benin,1982.0,0.02,0.03,0.24,0.07,0.0,0.36
516,Benin,1983.0,0.06,0.03,0.23,0.04,0.0,0.36
517,Benin,1984.0,0.04,0.02,0.28,0.04,0.0,0.38
518,Benin,1985.0,0.03,0.03,0.36,0.06,0.0,0.48
519,Benin,1986.0,0.03,0.03,0.32,0.03,0.0,0.41000000000000003
520,Benin,1987.0,0.03,0.02,0.28,0.03,0.0,0.36
521,Benin,1988.0,0.02,0.02,0.27,0.04,0.0,0.35
522,Benin,1989.0,0.02,0.03,0.19,0.03,0.0,0.27
523,Benin,1990.0,0.03,0.03,0.16,0.03,0.0,0.25
524,Benin,1991.0,0.03,0.02,0.13,0.02,0.0,0.19999999999999998
525,Benin,1992.0,0.03,0.02,0.12,0.04,0.0,0.21
526,Benin,1993.0,0.03,0.03,0.12,0.03,0.0,0.21
527,Benin,1994.0,0.03,0.02,0.12,0.04,0.0,0.21
528,Benin,1995.0,0.03,0.03,0.12,0.04,0.0,0.22
529,Benin,1996.0,0.03,0.15,0.49,0.22,0.0,0.8899999999999999
530,Benin,1997.0,0.05,0.18,0.67,0.25,0.0,1.15
531,Benin,1998.0,0.05,0.14,0.74,0.27,0.0,1.2
532,Benin,1999.0,0.05,0.16,0.84,0.28,0.0,1.33
533,Benin,2000.0,0.05,0.15,0.91,0.3,0.0,1.4100000000000001
534,Benin,2001.0,0.06,0.15,0.98,0.53,0.0,1.72
535,Benin,2002.0,0.07,0.15,1.16,0.62,0.0,2.0
536,Benin,2003.0,0.06,0.14,1.35,0.7,0.0,2.25
537,Benin,2004.0,0.06,0.15,1.39,0.82,0.0,2.42
538,Benin,2005.0,0.08,0.14,1.53,0.91,0.0,2.66
539,Benin,2006.0,0.11,0.13,1.94,1.03,0.0,3.21
540,Benin,2007.0,0.15,0.13,2.41,1.06,0.0,3.7500000000000004
541,Benin,2008.0,0.16,0.12,2.42,1.1,0.0,3.8000000000000003
542,Benin,2009.0,0.09,0.15,2.78,1.13,0.0,4.1499999999999995
543,Benin,2010.0,0.11,0.14,3.13,1.12,0.0,4.5
544,Benin,2011.0,0.11,0.15,3.29,1.15,0.0,4.699999999999999
545,Benin,2012.0,0.12,0.15,3.46,1.21,0.0,4.9399999999999995
546,Bolivia,1971.0,0.39,0.45,0.97,0.37,0.39093333333333324,2.5709333333333335
547,Bolivia,1972.0,0.4,0.54,1.05,0.4,0.39093333333333324,2.7809333333333335
548,Bolivia,1973.0,0.45,0.5,1.13,0.45,0.39093333333333324,2.9209333333333336
549,Bolivia,1974.0,0.45,0.54,1.24,0.5,0.39093333333333324,3.1209333333333333
550,Bolivia,1975.0,0.51,0.67,1.49,0.54,0.39093333333333324,3.6009333333333333
551,Bolivia,1976.0,0.54,0.76,1.65,0.58,0.39093333333333324,3.9209333333333336
552,Bolivia,1977.0,0.63,0.61,1.9,0.61,0.39093333333333324,4.140933333333333
553,Bolivia,1978.0,0.69,0.59,2.13,0.64,0.39093333333333324,4.440933333333333
554,Bolivia,1979.0,0.81,0.47,2.14,0.63,0.39093333333333324,4.440933333333333
555,Bolivia,1980.0,1.0,0.43,2.09,0.67,0.3216,4.5116
556,Bolivia,1981.0,1.25,0.56,2.0,0.72,0.39093333333333324,4.920933333333333
557,Bolivia,1982.0,1.39,1.08,1.64,0.72,0.39093333333333324,5.220933333333332
558,Bolivia,1983.0,1.07,1.28,1.74,0.79,0.3447,5.2247
559,Bolivia,1984.0,1.17,0.9,1.7,0.78,0.2462,4.7962
560,Bolivia,1985.0,1.09,0.7,1.72,0.78,0.1969,4.4869
561,Bolivia,1986.0,1.18,0.55,1.72,0.69,0.1969,4.336900000000001
562,Bolivia,1987.0,1.28,0.39,1.96,0.71,0.2954,4.6354
563,Bolivia,1988.0,1.18,0.44,1.98,0.66,0.1969,4.4569
564,Bolivia,1989.0,1.35,0.61,2.11,0.67,0.1969,4.9369000000000005
565,Bolivia,1990.0,1.54,0.78,2.2,0.63,0.1969,5.346900000000001
566,Bolivia,1991.0,1.47,0.73,2.32,0.66,0.1969,5.3769
567,Bolivia,1992.0,1.68,0.74,2.29,0.71,1.0652,6.4852
568,Bolivia,1993.0,1.59,0.73,2.65,0.66,1.7563,7.3863
569,Bolivia,1994.0,1.83,0.81,2.75,0.71,2.4342,8.5342
570,Bolivia,1995.0,2.17,0.89,3.06,0.77,0.9008,7.790800000000001
571,Bolivia,1996.0,1.78,0.7,3.17,0.82,0.8722,7.342200000000001
572,Bolivia,1997.0,1.78,0.77,2.99,0.95,0.8722,7.3622000000000005
573,Bolivia,1998.0,2.02,0.85,3.09,0.97,0.8722,7.8022
574,Bolivia,1999.0,1.61,0.87,3.1,0.97,0.6541,7.2040999999999995
575,Bolivia,2000.0,1.9,0.91,2.91,1.42,0.4724,7.612400000000001
576,Bolivia,2001.0,1.68,0.87,2.84,1.45,0.3271,7.1671
577,Bolivia,2002.0,1.96,0.94,2.89,1.53,0.4543,7.7743
578,Bolivia,2003.0,2.28,0.97,3.08,1.63,0.5633,8.5233
579,Bolivia,2004.0,2.33,1.04,3.36,1.99,0.3271,9.0471
580,Bolivia,2005.0,2.85,1.08,3.51,1.99,0.3452,9.7752
581,Bolivia,2006.0,2.95,1.19,3.9,2.22,0.2726,10.532600000000002
582,Bolivia,2007.0,3.25,1.29,4.38,2.27,0.2544,11.4444
583,Bolivia,2008.0,3.46,1.32,4.89,2.47,0.2853,12.4253
584,Bolivia,2009.0,3.69,1.54,5.11,2.4,0.2471,12.9871
585,Bolivia,2010.0,4.14,1.55,5.36,3.01,0.2544,14.314400000000001
586,Bolivia,2011.0,4.41,1.73,5.89,3.22,0.3816,15.631600000000002
587,Bolivia,2012.0,4.66,1.84,6.27,3.55,0.4179,16.7379
588,Bosnia & Herzegovina,1971.0,1.9359,5.2445,1.6566,2.1988,0.0,11.0358
589,Bosnia & Herzegovina,1972.0,2.1097,4.8883,1.5465,2.266,0.0,10.8105
590,Bosnia & Herzegovina,1973.0,2.4166,5.5756,1.5754,2.1316,0.0,11.6992
591,Bosnia & Herzegovina,1974.0,2.3339,5.9901,1.7446,2.8143,0.0,12.8829
592,Bosnia & Herzegovina,1975.0,2.5436,5.8006,1.6882,2.9165,0.0,12.948900000000002
593,Bosnia & Herzegovina,1976.0,3.0842,5.0091,1.7116,2.9165,0.0,12.7214
594,Bosnia & Herzegovina,1977.0,3.2568,5.4652,1.8066,3.0697,0.0,13.598300000000002
595,Bosnia & Herzegovina,1978.0,3.7579,5.6423,1.9565,3.2229,0.0,14.5796
596,Bosnia & Herzegovina,1979.0,4.169,5.8964,1.9648,2.8654,0.0,14.895600000000002
597,Bosnia & Herzegovina,1980.0,4.211,5.7027,1.7956,2.3654,0.0,14.0747
598,Bosnia & Herzegovina,1981.0,5.2419,5.9359,1.768,1.723,0.0,14.668800000000003
599,Bosnia & Herzegovina,1982.0,5.4516,5.6027,1.6346,3.0105,0.0,15.6994
600,Bosnia & Herzegovina,1983.0,6.5425,5.6235,1.669,3.6583,0.0,17.4933
601,Bosnia & Herzegovina,1984.0,6.9716,5.3049,1.5575,3.2041,0.0,17.0381
602,Bosnia & Herzegovina,1985.0,7.2425,5.5402,1.7804,3.1288,0.0,17.691899999999997
603,Bosnia & Herzegovina,1986.0,6.9648,5.7558,1.9472,2.6829,0.0,17.350700000000003
604,Bosnia & Herzegovina,1987.0,6.7406,5.2068,1.7214,3.2769999999999997,0.0,16.945800000000002
605,Bosnia & Herzegovina,1988.0,7.7255,4.9221,1.8986,2.6109,0.0,17.1571
606,Bosnia & Herzegovina,1989.0,7.8259,5.3174,1.776,2.6083,0.0,17.5276
607,Bosnia & Herzegovina,1990.0,10.54,5.89,2.17,5.05,0.0,23.650000000000002
608,Bosnia & Herzegovina,1991.0,8.55,5.75,1.84,5.02,0.0,21.16
609,Bosnia & Herzegovina,1992.0,6.76,3.6,1.05,4.23,0.0,15.64
610,Bosnia & Herzegovina,1993.0,5.87,2.68,0.84,3.73,0.0,13.120000000000001
611,Bosnia & Herzegovina,1994.0,0.67,0.65,0.96,0.75,0.0,3.0300000000000002
612,Bosnia & Herzegovina,1995.0,0.78,0.66,0.98,0.82,0.0,3.2399999999999998
613,Bosnia & Herzegovina,1996.0,2.06,0.34,1.01,0.65,0.0,4.0600000000000005
614,Bosnia & Herzegovina,1997.0,5.72,0.55,1.05,0.96,0.0,8.28
615,Bosnia & Herzegovina,1998.0,7.78,0.45,1.38,0.84,0.0,10.45
616,Bosnia & Herzegovina,1999.0,7.66,0.43,1.33,0.81,0.0,10.23
617,Bosnia & Herzegovina,2000.0,8.76,1.5,2.07,1.18,0.0,13.51
618,Bosnia & Herzegovina,2001.0,8.61,1.33,2.11,1.25,0.0,13.299999999999999
619,Bosnia & Herzegovina,2002.0,9.38,1.49,2.02,1.1,0.0,13.99
620,Bosnia & Herzegovina,2003.0,10.17,0.41,2.03,1.71,0.0,14.32
621,Bosnia & Herzegovina,2004.0,10.1,0.83,2.37,1.67,0.0,14.97
622,Bosnia & Herzegovina,2005.0,10.39,1.08,2.28,1.88,0.0,15.629999999999999
623,Bosnia & Herzegovina,2006.0,11.7,1.17,2.86,1.5,0.0,17.229999999999997
624,Bosnia & Herzegovina,2007.0,12.24,1.24,3.02,1.65,0.0,18.15
625,Bosnia & Herzegovina,2008.0,13.29,1.31,3.35,1.99,0.0,19.939999999999998
626,Bosnia & Herzegovina,2009.0,13.68,1.35,3.45,1.26,0.0,19.740000000000002
627,Bosnia & Herzegovina,2010.0,13.55,1.57,3.37,1.57,0.0,20.060000000000002
628,Bosnia & Herzegovina,2011.0,16.09,1.75,3.37,1.6,0.0,22.810000000000002
629,Bosnia & Herzegovina,2012.0,14.83,1.76,3.16,1.47,0.0,21.22
630,Botswana,1971.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
631,Botswana,1972.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
632,Botswana,1973.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
633,Botswana,1974.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
634,Botswana,1975.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
635,Botswana,1976.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
636,Botswana,1977.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
637,Botswana,1978.0,0.8704761904761902,0.5638095238095238,0.7919047619047619,0.1604761904761905,0.0,2.3866666666666663
